,title,comment,time,website
0,[討論] 柯南5年內會完結嗎？, 電影版也是有主線的，柯南這部分結束，回歸新一，那, 05/31 04:46,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 就表示整個產業鏈宣告結束。我也希望看到結局，但很, 05/31 04:47,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 多時候不是青山本人不想，而是環境不允許。, 05/31 04:47,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 我只想說很多聲優的聲線已經很不一樣了 不知道這樣還能撐, 05/31 09:43,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 多久? 包括南姐在內 能再撐個五年十年嗎? 蠟筆小新聲優換, 05/31 09:44,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 人 新聲優一度被罵得很慘 那柯南這邊呢? 大家可以接受幾個, 05/31 09:44,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 主線人物更換聲優呢....., 05/31 09:45,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 青山是不是在亂畫啊? 一直拖延???, 05/31 14:29,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 名偵探柯南的主角是柯南沒錯 但同時大家也都知道他, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 是新一；結局後可以加新設定來保持新鮮度(比如說小, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 蘭也去了夏威夷然後拿了博士的裝備XD)，一起繼續演, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 柯南特色的好萊塢動作片，或是身為新一這個身份查, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 案的途徑肯定跟柯南有所差別，劇場版柯南的動作戲, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 換成新一也很有趣，我是這樣想啦。因為不管如何，, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 總要有完結的一天的，再如何拖都有極限，而且為了, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 連載而連載，人設跟劇情品質可能也難以維持, 06/01 01:17,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 我也覺得是出版社不讓他完結，日本漫畫家和出版社相愛相殺, 06/02 17:21,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 的程度始終讓人瞠目結舌, 06/02 17:21,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 但青山也的確沒梗了，案件愈來愈無聊，要不是還有主線的懸, 06/02 17:22,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 念，我很可能會棄追吧, 06/02 17:23,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 很少人可以像井上雄彥一樣急流勇退的, 06/02 21:47,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 日本這幾年是不是沒有可以媲美的新連載出來？, 06/02 22:56,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 引進台灣的永遠是那幾個, 06/02 22:56,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 關於劇情 我就是在想如果結局之後時間流動到新蘭他, 06/02 23:44,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 們成年 就可以有更多像金田一或是其他推理作的模式, 06/02 23:44,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 了 也許會有更多可以寫的梗, 06/02 23:44,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 我也覺得青山想完結但是出版社不給完結+1, 06/03 13:53,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？," 看看隔壁的富奸,至少青山還有再想辦法做事拉", 06/03 13:54,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 劇情品質退步很久了，現在根本沒有早期那些經典案件，有, 06/03 21:40,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 一集平板電腦殺人事件有夠雷, 06/03 21:40,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 這問題在金田一少年更早就出現了，畢竟有沒有主線有, 06/03 22:55,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 差，事實上就是推理劇情並不是那麼容易有新的內容，, 06/03 22:56,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 就算到處參考，用了20多年總是會有枯竭的時候。青山, 06/03 22:57,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 本身的疲態從更新慢就可以知道，就如後期的獵人，真, 06/03 22:57,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 的是漫畫家本身撐不住了，但出版社不願結束..., 06/03 22:58,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 漫畫家就硬是要完結就好了，學井上的精神啊, 06/06 12:19,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 一直幫青山找理由是？, 06/06 19:45,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 井上的灌籃高手現在看還是感動滿滿，劇情人設都好, 06/06 20:58,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 其實不太希望完結, 06/21 05:42,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, QQ...等到我們老了??, 06/27 15:48,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 聲優通常惡人役年齡會大很多，不過現在這幾部95年左右至今, 11/17 12:13,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,[討論] 柯南5年內會完結嗎？, 還在榜上的，主角役年齡都很大了。, 11/17 12:13,https://www.ptt.cc/bbs/Conan/M.1653421040.A.E87.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, ？不懂 新蘭柯哀同框不是早已見怪不怪了嗎, 05/25 19:43,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, 這套設計是新郎新娘禮服跟花童 所以本來小孩子就不, 06/04 20:27,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, 是cp 而且大人站旁邊小孩站中間這種家庭式拍照位也, 06/04 20:27,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, 好幾年了 每年咖啡廳都是, 06/04 20:27,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, 雖然交錯放確實少見 可能是故意吵話題(？) 家庭式, 06/04 20:27,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南劇場版 萬聖節的新娘 台灣6/30上映, 站位只要不是cp通吃可能都不會滿意哈哈, 06/04 20:27,https://www.ptt.cc/bbs/Conan/M.1653417090.A.279.html
0,Fw: [情報] 柯南 萬聖節的新娘 X BUMP OF CHICKEN, 推推, 05/20 19:53,https://www.ptt.cc/bbs/Conan/M.1653037532.A.A48.html
0,Fw: [情報] 柯南 萬聖節的新娘 X BUMP OF CHICKEN, 這首好聽, 05/23 02:16,https://www.ptt.cc/bbs/Conan/M.1653037532.A.A48.html
0,Fw: [情報] 柯南 萬聖節的新娘 X BUMP OF CHICKEN, 好聽+1, 05/24 14:11,https://www.ptt.cc/bbs/Conan/M.1653037532.A.A48.html
0,[情報] 引進柯南重要推手！洪偉明親姐染疫離世, RIP., 05/23 08:24,https://www.ptt.cc/bbs/Conan/M.1653014868.A.E38.html
0,[情報] 引進柯南重要推手！洪偉明親姐染疫離世, 發行電影?? 引入?  創立?  都幾??, 06/05 19:54,https://www.ptt.cc/bbs/Conan/M.1653014868.A.E38.html
0,[情報] 華視周一至週五柯南抽獎, 感恩, 05/23 20:33,https://www.ptt.cc/bbs/Conan/M.1652968921.A.70D.html
0,[討論] 日本柯南迷的柯南房, 夢想中的家！, 05/16 14:53,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 有早期的複製原畫！QQQ, 05/16 14:55,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 感謝分享！也好想知道大家是怎麼放週邊的XD, 05/16 14:55,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 看標題我還以為是建了一間一模一樣的工藤家XD, 05/16 16:49,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 我的周邊都亂塞..., 05/16 16:49,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 佈置很用心耶, 05/16 22:25,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
0,[討論] 日本柯南迷的柯南房, 清潔感覺好累QQ, 05/17 23:11,https://www.ptt.cc/bbs/Conan/M.1652681614.A.5D1.html
